,genre,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,mfcc_var_20,mfcc_var_21,mfcc_var_22,mfcc_var_23,mfcc_var_24,mfcc_var_25,mfcc_var_26,mfcc_var_27,mfcc_var_28,mfcc_var_29,mfcc_var_30,mfcc_var_31,mfcc_var_32,mfcc_var_33,mfcc_var_34,mfcc_var_35,mfcc_var_36,mfcc_var_37,mfcc_var_38,mfcc_var_39,mfcc_var_40
911,rock,-204.6047,106.97547,-10.20793,45.585976,3.0347538,24.002531,-7.5044093,20.065851,-5.168004,8.738428,-10.105714,4.3647547,-6.9585676,4.7029552,-8.221911,-0.81579965,-9.628988,-7.3858194,-9.435307,-3.1338713,-2.4071856,-1.528062,-3.4622478,-2.6160233,0.19643742,-0.3433524,0.9756899,0.37504727,2.0540516,-0.6073457,2.0950966,2.3670137,3.9962313,-0.3949842,-0.12799622,-3.0927794,-0.9700887,0.8878277,0.8515767,0.916999,5790.9287,879.35144,353.56155,237.64252,232.51036,165.01701,178.97116,135.20998,156.28174,83.87267,79.201836,74.706535,60.22561,54.139023,71.09522,52.27646,57.548325,55.1181,38.829105,46.77503,62.378407,63.834126,54.459652,51.28062,47.60987,54.919495,64.99653,56.014164,51.9548,51.33958,51.81685,52.130947,51.138004,30.117777,29.680077,29.780941,22.39203,21.654629,20.47545,26.739483
912,rock,-211.21675,95.75193,40.583527,68.280975,5.3048463,30.969952,-5.2771754,22.821358,-1.6232678,17.491806,-11.495021,8.730979,-10.45692,5.7192817,-7.8945265,3.7230732,-6.6363826,-1.2775112,2.7818985,6.266782,1.1412698,6.5033154,5.396278,0.68190926,0.83627343,1.3975023,-1.4121776,-1.4229716,4.34356,2.1174622,3.9068806,3.710426,-1.261473,-1.6984342,-3.9728413,-1.9588357,2.4110143,0.75732976,2.434695,1.3823508,4662.6055,857.46326,751.49866,274.2995,162.75046,144.86623,117.15884,118.59601,148.08434,79.57539,60.38224,61.135895,54.242004,55.05292,47.81393,41.525837,81.41333,97.17779,106.33911,77.18732,75.89004,82.02572,111.27405,118.13039,81.09934,89.499306,92.2344,81.616356,70.46203,94.63487,87.107,78.62686,69.68109,47.17528,41.19435,33.51219,52.223095,34.097168,54.120094,47.749317
913,rock,-256.37222,103.12504,-8.427773,48.58596,-4.1882467,17.339884,-6.681784,17.037977,-4.6122556,5.3187046,-10.017794,8.225862,-6.207776,3.4253092,-3.6573415,1.7009529,-5.408959,-3.248392,-3.8748896,-1.037097,-4.3399463,-1.805459,-1.1353583,-4.5598974,-3.2103264,-2.8003669,-0.7442048,-3.203196,0.95971465,-1.8776377,-2.9215252,-3.3883963,-0.32687926,0.70599705,3.537855,3.2231483,4.4858155,0.41984898,-0.56184536,-1.395813,12504.605,1342.4264,652.6007,361.14062,430.41168,210.1495,281.92664,189.00304,190.97543,110.15308,132.7214,99.171364,88.99085,88.99825,80.95432,61.840923,60.2907,43.171024,74.63041,56.56753,54.717808,46.07495,44.609055,59.996536,50.394394,45.63163,57.424118,74.64225,87.20426,70.35329,62.75233,58.998177,59.299957,64.202995,85.218155,82.190125,96.05867,75.5112,45.366863,29.72827
914,rock,-174.93277,90.93342,-18.715298,41.614548,-8.878751,9.084968,-12.457277,13.13021,-9.691081,4.335098,-13.485934,6.740899,-10.384655,7.1451287,-5.790337,0.795939,-8.140871,-5.7169795,-3.3500679,-0.41356614,2.4261675,0.39784172,3.2447636,0.70828694,4.588695,2.25708,1.4709955,-1.2127587,5.4849515,-1.6638159,3.372627,2.0388317,1.6684008,0.32792684,-1.1806321,-0.9046709,0.09093828,-1.3083166,-3.6468198,-5.2287526,3596.765,1643.9994,630.86145,258.27713,308.18402,174.4287,203.44652,169.51787,135.0254,110.43179,121.491615,111.03234,107.583046,61.778065,87.306496,64.283356,77.15437,62.04592,47.338272,67.251274,62.967342,55.2122,52.202133,64.72931,45.890747,36.980827,55.111153,79.4169,83.65002,86.4447,94.017654,107.57823,88.88012,85.50554,70.24944,73.451256,43.335625,28.529692,40.801273,47.34103
915,rock,-15.672693,100.08496,-37.597607,45.951027,-20.771992,25.640266,-18.628998,26.507004,-20.164482,21.119764,-13.650189,10.966076,-15.529785,3.681781,-7.7056265,3.9328868,-8.118255,6.9473047,-2.0590785,3.8998318,-4.5888567,0.552605,-5.369223,2.1550744,-2.8786552,-3.7821503,-1.7852223,-0.9366864,-3.4593687,-1.2938942,-1.9005504,-1.7914448,-1.1177278,-2.494017,-0.6100415,-2.7317278,-0.19872381,-2.0735922,-1.1708615,-3.7805107,337.82083,184.99974,172.26141,126.49342,87.01906,53.662075,50.347534,34.705795,50.725624,44.45804,35.531548,45.249016,38.235806,38.101315,37.2809,26.625229,43.055664,47.992077,33.513767,35.924877,50.832924,57.201065,33.069157,29.089695,30.964338,26.063908,24.968052,20.305037,19.967628,22.736906,23.875933,22.692886,24.850702,26.034426,18.886532,15.641298,16.21113,17.522701,19.93014,27.917881
916,rock,-41.4065,105.41008,-43.93526,54.118137,-18.419096,23.529263,-17.622051,20.664349,-18.46505,17.480465,-15.180026,11.313596,-14.159313,2.8339908,-9.473336,3.3448844,-8.205554,3.7005932,-3.680544,-0.15843816,-5.6423507,-0.4077825,-0.9757451,-0.25606197,-1.2630823,-4.5616765,-2.321107,-3.8988256,-3.9810443,-1.2118119,2.1090207,-1.6575434,-2.8699238,-3.6131544,0.6385596,-1.666066,-1.1664331,-2.623117,-2.4071314,-4.888228,1034.918,245.18456,210.75938,117.89297,84.451454,62.116642,62.20274,43.5014,54.673,37.986702,38.345615,33.415688,40.367256,43.952553,38.796467,35.59401,35.742294,35.03752,41.60093,43.968918,41.091812,41.200207,34.463356,40.914402,46.96409,30.295086,31.612366,34.740654,43.05446,35.99724,39.11726,51.799812,37.54792,30.268839,46.149914,28.512142,22.592352,29.297707,33.985607,27.620676
917,rock,-67.59407,109.12802,-32.71142,45.652374,-11.680288,27.491205,-16.32995,22.081251,-15.446938,19.393972,-11.610448,11.576828,-10.516491,4.444856,-7.0086017,5.033096,-6.755646,3.815808,-2.6504467,-0.066629834,-3.4114327,-0.5051546,-3.5469253,-3.0991018,-2.0005121,-3.5416477,-1.111003,-2.1755013,-1.5066082,-1.1208054,0.23265453,-1.7009203,-0.4697033,-1.8258482,0.13252436,-2.97761,-1.1689601,-2.167816,-1.1079882,-3.6030731,1402.3757,455.3517,349.3932,172.49678,92.29316,119.12785,87.156784,48.365757,60.937035,52.546593,62.4529,35.680756,43.397064,35.242413,40.490833,38.26432,45.722855,41.12402,36.23899,32.412056,33.831913,35.012466,31.377592,27.601284,28.503317,30.402721,33.978764,28.774357,25.84256,26.015636,23.590134,27.984686,21.256292,18.535397,18.536003,15.7167225,14.786114,18.285662,16.408718,19.494242
918,rock,-84.1865,102.343544,-41.35082,47.032593,-16.94698,26.23382,-18.950123,18.797081,-21.695303,11.054098,-19.2392,5.2341566,-16.756317,1.0997112,-9.67043,1.0988564,-7.537694,3.24615,-4.7154512,-0.3217646,-5.5912523,-3.0302875,-3.8527718,-1.4979995,-4.870588,-6.2803535,-1.3836222,-0.63548225,-4.06545,-2.3550346,-0.5802405,-2.348676,-1.0281844,-0.62882084,0.9996176,-1.7511642,0.853884,-2.9429371,-1.7754971,-2.9567254,2007.7543,285.00836,250.36818,197.4144,63.791286,75.668625,70.07896,72.515625,70.563995,80.267235,50.573593,54.867035,27.454802,40.570305,39.871044,35.233818,38.1435,37.50602,27.68308,21.855263,27.199041,28.758574,25.50281,33.07689,26.950674,34.22689,30.729427,29.857128,20.365616,23.826525,21.203983,20.85564,20.45938,25.121107,16.137299,14.6411915,20.344885,27.65353,16.059927,21.127617
919,rock,-56.960926,115.221,-30.44724,37.199028,-21.998432,21.875805,-19.772882,15.003683,-24.094864,17.788218,-17.29499,6.7472944,-10.742702,0.8205284,-10.17275,3.6925097,-8.560947,-0.9104864,-2.530952,-1.9617608,-3.7138476,0.5472434,-1.4230434,-2.5044522,-1.0685678,-3.3328726,-2.653553,-2.7293868,-0.70482725,-2.0456448,-0.14838682,-3.7274952,-1.6736958,-4.014727,0.15961516,-2.821232,-1.4078221,-3.065979,-1.9586145,-3.9200647,2017.259,500.94974,311.79138,116.47399,141.39107,106.19868,65.65412,51.934456,74.56734,64.71467,53.993885,42.67623,50.312397,30.504324,33.73866,32.830185,35.746563,44.6608,31.029322,35.436157,27.924932,36.525826,47.264004,44.494816,29.829268,38.136154,32.96666,32.399143,31.225113,28.292633,24.643272,23.042246,30.266024,33.55025,21.727991,21.308409,25.605194,25.001411,30.163996,25.500185
920,rock,-55.33593,114.42697,-34.03885,37.997505,-22.330322,18.537243,-18.159187,13.812107,-27.804724,18.16542,-14.628683,6.551334,-8.264944,-2.2530942,-11.602567,2.4959753,-10.939675,0.71032476,-0.68149924,-0.06265691,0.09528437,3.65487,-1.7962425,-2.7562325,-0.2929333,-2.800079,-2.4332802,-4.2048116,-4.260203,-6.1360784,-1.7093039,-2.8921745,0.57255936,-2.6516745,-0.26148593,-2.1424596,1.4250201,-0.7412083,0.3410963,-0.712756,1250.0803,420.3429,272.69794,158.64417,184.83377,113.25945,109.28351,59.18038,98.93144,69.27639,49.03075,57.45199,49.37761,51.234013,37.20732,40.120647,43.633945,45.851677,39.167572,44.91288,33.20664,58.949657,44.22824,41.253525,38.401264,36.340336,32.0087,37.71899,40.343796,38.149582,34.687275,34.24951,34.305073,34.838528,31.985916,25.99571,24.712984,29.426388,23.36993,37.90411
921,rock,-34.634476,106.50068,-41.059685,33.668095,-27.229925,21.403963,-21.319082,14.005236,-27.781681,16.053364,-18.818726,5.6487145,-14.2938385,0.8131218,-10.533708,4.4449964,-7.468843,2.070476,-2.8995843,-0.35772064,-3.6522396,4.384955,2.0434666,0.14239396,-1.9325534,-5.4058766,-4.6741347,-3.4704177,1.0142275,0.31413308,-0.38670683,-4.5842423,-1.4757638,-2.209376,0.81310046,-3.5669663,0.08435242,-0.30597094,-0.39522108,-5.7607036,1172.2921,487.05115,388.48367,123.67771,97.13335,89.96702,109.18148,44.255764,109.881165,78.824425,45.204357,45.785976,45.625942,50.945045,41.822525,53.350147,40.093975,57.733807,40.79359,38.37125,42.402924,53.541134,62.570724,35.777943,27.807026,39.583607,25.743128,24.63267,33.5522,33.45041,34.711727,20.018488,28.736052,26.463789,20.70872,17.573439,15.691098,17.91556,21.32884,26.389713
922,rock,-88.36004,105.4332,-24.50932,41.850685,-22.360504,23.72653,-19.787085,15.147273,-27.103638,13.853663,-15.209694,8.935021,-12.798515,-1.1130917,-10.047855,1.7791517,-7.34602,7.0953918,0.587253,2.5052907,-2.1619837,0.20492245,-4.342688,0.6009293,-2.6827595,-6.1168914,-2.7718256,-2.8641233,-1.1064456,0.6500196,-0.9126298,-5.3333015,-2.747197,-3.0573063,2.5130498,-1.8759917,-1.5868183,-4.4718785,-2.656735,-3.9421945,3051.7417,587.41046,163.95227,114.92063,119.49369,122.91411,78.92691,132.1313,102.34786,128.96454,62.00082,44.61788,51.524967,58.737793,81.62888,45.14175,78.71724,63.015793,61.066647,71.106224,54.982883,52.400665,80.1999,74.219894,33.99415,49.889294,52.72287,44.34367,87.88538,64.927734,76.04322,64.63144,53.117405,63.218006,30.024824,36.69082,43.55133,33.515778,47.35323,78.11372
923,rock,-52.480682,99.70796,-47.386406,47.01759,-21.017344,22.883759,-18.278618,13.886501,-23.446274,13.51214,-18.663303,5.705186,-12.890456,1.1912118,-12.40836,0.38663435,-9.139815,1.5921024,-4.1251187,0.30876586,-2.032167,0.06448973,-3.2023795,0.90701413,2.0388677,-2.8082309,-2.3870862,-3.788265,-1.2210802,-1.1528579,0.7401916,-3.5735424,-3.5824437,-2.8346877,2.455978,-0.96235305,-1.6846708,-3.5534308,0.47324952,-0.42979807,1093.1815,376.6466,434.04138,186.19792,147.65253,113.92976,47.420666,54.391907,65.08657,63.351936,46.22916,43.972435,41.44737,39.01,32.04821,38.334908,29.729967,29.976326,31.20739,35.249844,66.312355,46.498314,44.54972,58.538845,46.83105,28.385275,32.943142,37.564674,27.184866,29.707348,33.999268,33.618546,27.090439,27.029673,26.375563,22.909262,22.053219,27.8866,24.724327,24.587059
924,rock,-47.04379,95.77823,-43.917877,52.071087,-22.550802,20.861921,-18.675611,19.246445,-21.253605,21.88196,-19.212608,9.452245,-12.584075,3.8894029,-8.495849,6.2689805,-9.12195,2.6897984,-2.4425328,-1.879325,-5.082229,2.5819328,-3.0976667,-1.4421573,-1.9658862,-5.6817455,-2.0131607,-0.7058702,-1.2179294,-0.5134704,-0.14126402,-3.2217171,-0.3070714,-1.7353202,0.38832828,-4.019563,-1.4854378,-2.5698955,-0.56915104,-4.038287,573.7742,261.07626,252.27315,269.10162,125.02847,86.317535,73.73017,49.139053,50.38867,85.05444,36.051086,47.408474,83.87986,36.941967,41.16097,32.695,35.896698,30.179258,28.228394,24.177597,35.021824,57.752296,54.392372,47.596806,41.049786,39.8678,45.844593,41.396454,36.285366,34.63381,34.812798,37.988773,33.66473,28.607357,25.668839,19.089571,19.542791,20.053827,24.258017,19.76253
925,rock,-58.981987,106.57721,-31.803864,47.910946,-17.425423,27.75524,-14.010047,22.419035,-20.549541,19.562534,-14.581268,10.176432,-10.946365,4.5243416,-9.725236,4.615562,-10.112679,1.4581627,-3.0046003,-0.62048066,-5.912977,0.34243587,-2.5887043,1.6606374,3.2591207,-0.29857653,-0.76387113,-1.6716386,-1.4381078,-1.8201218,-0.61494774,-3.6142163,-3.606933,-3.1106555,0.6580948,-1.5960401,0.5301585,-1.2956786,0.016686719,-0.56226915,951.8757,382.3376,182.6668,124.65966,123.44834,87.7381,100.47048,46.00246,53.643997,65.551704,41.715885,35.245808,48.20921,33.65688,52.114147,43.033257,29.886997,31.47116,33.180473,32.005253,47.205494,36.263714,54.027596,65.6233,59.09235,42.24989,68.036354,49.378082,27.52766,43.76159,39.07795,20.33806,28.551176,30.273106,22.387102,30.603333,18.689386,30.381477,34.62561,27.953033
926,rock,-123.34534,74.88169,-17.058035,31.609985,2.5446815,17.32831,-3.8152325,9.7234535,-7.237523,11.2586565,0.38198882,3.4685218,1.6636859,-3.1594353,-1.0820168,0.31572542,-5.9876003,-0.31926423,-2.3376036,-4.321616,-0.13686903,2.0907748,-6.284138,0.6495446,-4.4800506,-4.7778277,-4.079479,-1.1052153,-2.1849217,1.3117033,1.9755279,-4.097565,-3.3831089,-0.7248745,0.29349375,1.7112529,-0.8618837,0.6796058,-2.2045586,-1.1361071,2638.291,637.5639,273.49777,200.48418,108.10187,89.28474,101.97509,61.39626,65.99235,46.9783,44.053905,48.984657,70.56863,49.43048,44.152332,43.70128,50.225594,72.70313,65.23295,50.4502,50.324093,62.156624,55.160816,62.96314,40.231598,59.640865,62.66795,61.98081,94.299194,80.94992,87.546425,67.831116,90.53799,58.51397,46.03904,36.490433,49.144756,72.699326,44.17607,49.015648
927,rock,-92.63433,101.83765,-33.491867,48.725113,12.398135,20.81383,8.697565,9.275422,2.7734897,5.2337246,-9.328545,-3.4863636,-4.3603806,-4.656358,-3.9698186,-3.1298952,-7.00119,-0.39545795,-1.1422416,-6.003614,-4.2309713,-0.9589438,-2.636904,-2.8860626,-3.926684,-1.3847954,-1.9042145,-4.719712,-2.4639983,-0.034591496,0.6450137,-0.7156754,-3.7346551,-2.5170794,-0.5646292,-0.15064944,-1.6961962,-1.7429556,-0.85908943,1.8839159,2623.1455,754.77637,378.50204,210.26276,116.86943,66.87119,60.58455,56.75805,64.015114,74.08124,49.991547,44.587215,36.374767,25.771328,38.829197,36.154636,30.497087,27.799044,35.936985,34.77548,36.53623,33.97239,39.0824,41.945004,30.293201,45.25865,36.322353,46.378838,55.869392,54.84054,53.55218,43.48492,64.63891,42.46901,22.56916,25.585752,27.872375,27.48352,35.391693,30.42039
928,rock,-42.399296,85.04793,-7.3838058,40.714485,-1.0092218,18.923359,-3.5411758,5.871917,-5.0200562,4.245414,-3.1746843,-0.5802536,-0.5299239,2.3431058,-0.3666727,-4.1084723,-3.8572705,-3.9110951,-5.780759,-4.3296633,-2.6774194,-4.4913144,-3.4902003,-4.392264,-2.4929216,0.6730035,-0.6203083,-1.9539037,-3.0859103,-5.978144,-3.447256,-6.476392,-4.783732,-1.4976968,-2.0605536,-1.1703808,-2.4301765,-0.3792015,-0.3290524,-2.117078,1373.3102,534.1272,308.87622,121.70526,75.55319,83.665886,56.034973,40.51244,42.0601,46.842983,43.59066,44.570923,42.52523,33.37123,29.040686,33.16105,29.973263,25.36839,30.610647,29.497595,34.177692,34.129337,29.685549,39.02024,43.30443,30.504066,34.525402,46.42772,33.065685,32.787167,41.17014,34.511158,25.412464,22.738527,23.427938,23.01643,25.1457,25.735367,25.51319,27.778057
929,rock,-131.42769,67.74452,32.890038,34.585876,-3.2927597,21.882214,-5.8092613,10.232336,-7.0489717,2.2989485,-4.3683047,-3.317443,-6.280927,-0.22606148,-1.96103,-1.9077443,-0.885315,0.94890165,-1.5479157,-1.1732565,-2.0623085,-5.807284,-6.239171,-4.6251254,-3.4890788,-2.7620957,-3.3966808,0.1484774,0.52330995,-1.0862973,-1.0809898,-2.20756,-5.248069,-3.7300715,-4.0348377,-4.099154,-4.3956823,-4.623158,-1.2544593,0.5695771,2446.11,837.3521,808.24365,345.97614,127.6195,188.8335,107.42545,68.28158,70.05696,79.06558,50.851627,46.40254,45.70645,38.359303,41.914715,34.9606,30.652908,28.93585,33.414913,34.76184,38.798798,44.37953,47.66134,39.131172,38.845673,39.823574,39.487595,52.617123,61.83277,44.119415,59.50409,93.462975,83.409584,57.48751,43.257874,43.49642,27.228998,30.332987,29.078318,26.335732
930,rock,-89.08187,81.389336,-12.564247,22.778366,-7.0668626,-0.49518725,2.7513535,-3.4457023,-7.7104874,-0.8437492,-4.883028,-2.6869318,-5.2926173,-4.595775,-2.9711182,-2.2105966,-3.5639026,-1.0050803,-0.49868187,-0.97403574,-2.325296,-2.6645885,-1.9520941,-2.7811198,-2.753132,-2.2992356,-2.6665678,-1.1865312,1.1746805,-1.5205576,-3.4814725,-2.2701576,0.5313696,1.8297993,3.7999775,2.0459402,-0.718147,-2.787994,-2.8802102,-1.8124113,4752.8213,892.21155,623.4786,192.76588,151.60162,154.18248,151.5734,80.937164,76.62858,85.88557,63.38097,77.06782,63.061462,47.821606,59.45666,48.14464,40.738506,62.34636,69.218445,69.53815,57.76548,58.383568,53.27763,50.30868,37.463078,38.753338,48.570915,52.147808,54.203438,71.956276,75.70913,51.560226,49.993553,76.90706,74.1904,44.957035,36.753994,51.545227,63.359375,52.259872
931,rock,-26.406563,85.88428,-17.211609,35.311554,9.982888,10.665744,1.3990859,4.5759234,-0.121477716,2.0990708,0.32295215,5.3930073,-1.0125064,0.37318325,-1.6099937,-2.4630904,-5.9575667,-1.5919791,-6.750192,-1.347262,-2.040672,-0.3955284,-3.095248,1.0783643,-5.312222,-2.0674753,-1.2147044,0.92677516,-3.8059018,-1.3755196,-2.0350733,0.23594417,0.26692286,-0.9693417,-2.1215847,-0.47940162,-3.228433,-2.375244,-0.92996454,2.7539139,1052.4598,488.55753,233.5747,126.9444,152.89627,72.84443,63.59555,61.63331,51.603775,47.13981,82.78877,43.60534,48.94391,33.45548,52.5099,53.135193,43.86705,46.816715,54.27889,54.012714,68.434425,58.953663,65.01815,77.46022,81.78011,42.41561,71.68466,81.318954,63.344585,56.119083,73.2215,64.07796,40.454292,41.135303,41.976337,42.195755,29.519411,40.350903,56.00345,40.64082
932,rock,-119.03785,128.89801,-17.83216,29.174347,2.7172751,7.998562,-7.062791,3.8721454,-1.5170447,-3.9864917,-7.0405617,-2.8676345,-4.180409,-1.8484714,-2.9512167,-2.2554915,-0.5738733,-0.09969935,-2.7955196,-2.6253784,-3.5172043,-4.472162,-3.8496733,-4.200218,-2.5548527,-0.9426942,-1.7168988,-0.013194545,-1.046802,-4.560426,-2.6232524,0.8969585,-0.20549144,-2.0603857,-4.102754,-3.7947118,-1.3468208,-0.8795017,-1.9675355,-1.2151268,2551.3303,868.8368,365.3226,96.34929,118.55281,88.17125,101.984726,70.86873,60.103863,59.388786,51.002182,37.830994,43.010506,52.09728,59.22044,61.556976,64.23991,67.42295,43.418865,49.06586,44.743546,56.56499,39.10175,56.257904,48.094578,54.782314,39.561344,33.237595,53.205875,45.75188,38.49108,61.508217,55.0925,36.66924,42.30587,30.76399,35.497707,49.034554,72.42382,44.87858
933,rock,-28.048374,65.66149,-7.321227,33.75632,11.126422,14.604361,2.0925806,10.009483,-0.22511584,10.134864,-2.8547633,3.096317,-1.6673214,-0.111288205,-1.6675022,1.8607966,-3.9520955,-1.6541673,-6.4595466,-3.963088,-4.165007,-5.2668147,-8.492767,-5.1813803,-4.9559155,-2.6505003,-2.378447,-1.1315069,-4.23459,-6.3121276,-1.5562428,3.4096448,-1.9330472,-1.0755605,-3.087684,-3.4946947,-4.4765997,-1.650185,0.3881945,4.45899,665.76434,337.99814,253.27672,173.30719,93.249405,75.4717,78.151665,37.76835,47.724094,52.33776,73.325775,36.726067,39.646713,35.38865,44.26725,31.972698,33.249073,38.05971,37.648663,65.14303,67.69648,62.52824,76.869125,72.6095,77.128334,69.09785,73.32192,70.554565,49.049316,67.525696,137.48279,82.92422,58.59617,69.109566,44.649242,39.52512,32.22222,65.4492,91.44921,63.189423
934,rock,-124.00335,109.49398,5.8743453,32.895947,10.985754,11.695206,12.678273,12.968339,1.6449658,4.500419,9.672361,3.0521114,3.5316381,0.7392442,1.7675536,-0.68347013,-0.03675559,-1.0077115,-5.555848,-0.84583056,1.6273978,0.3355354,-0.5254624,1.9760697,0.89611846,-0.31635118,1.729063,1.4885757,0.78097725,1.8575301,0.5586632,-2.2332697,-4.0537624,-3.3222098,-0.73844033,-0.7504553,-3.9056594,-5.326764,-3.4807973,0.5688224,2411.4407,582.7755,366.42236,128.0278,82.428276,55.336052,58.267715,47.407696,39.5946,34.82377,34.55702,31.941204,25.036432,27.893574,31.319014,24.650331,29.270546,24.510191,31.888044,34.50291,28.499691,22.025656,28.649488,41.423054,47.534023,28.738213,27.01276,34.45662,39.442356,31.656664,29.771729,31.746948,28.981411,27.526585,25.585756,26.866795,24.118677,20.80295,17.36267,21.823816
935,rock,-0.42657748,72.35004,-13.061866,23.915257,10.229573,10.317129,-5.016699,14.344585,-0.6939212,9.888121,0.72519857,5.222892,-4.0965514,0.29972795,-0.3098919,-1.2404759,-6.1593857,1.0186315,-3.3828042,1.3313693,-0.22517838,2.049191,-2.2475305,-0.53979933,-6.2743416,-2.8625696,-1.3979945,-1.4398037,-6.4533134,-3.5322468,0.18288247,1.6630613,-2.557821,-1.8952587,-2.0441642,-0.7765861,-2.0765052,-3.4283311,-2.3407257,2.8072677,936.84235,483.59152,260.93298,94.16434,95.88121,76.82701,67.39622,53.25978,43.754528,51.981323,38.07452,39.796722,34.95359,29.596762,33.06472,33.75752,32.159348,29.262459,34.27243,49.57334,50.464176,38.784225,34.45148,53.222683,43.18899,36.957436,41.68475,38.57752,33.530525,40.636005,56.504562,45.32889,37.085888,45.541637,36.754017,34.562054,22.44244,27.504747,46.113102,63.143703
936,rock,-71.13559,79.458374,-20.803537,30.648138,5.5313945,3.7041204,4.7037277,7.2695193,-5.4862065,2.504747,0.8459367,-0.57976186,-1.8930234,-4.7903395,-3.0437055,-3.866341,-6.895356,-3.7750762,-4.7960124,-4.795754,-1.3656201,-1.6001173,-6.164154,-6.294579,-4.4587607,-3.8937345,-0.85333097,1.1731337,-1.5286345,-3.5254843,-2.9923174,-4.7032876,-2.0054145,-2.3917515,-2.7053237,-1.3644828,-1.1559285,-0.29678,-2.1494684,-3.1066494,1828.0012,489.19827,355.93732,232.47679,87.60169,74.35818,72.91216,47.696,68.53649,53.54315,42.681126,40.079266,35.11078,28.540356,35.782154,34.680637,32.33062,40.622902,35.08657,31.447506,50.413124,49.183006,41.93776,38.003204,38.56152,43.41367,40.280006,37.708565,31.132565,38.16141,39.22985,34.31411,29.186304,28.957216,25.090252,28.634449,19.291456,26.743904,31.716831,29.336645
937,rock,-15.92807,67.15309,-20.1219,15.576831,4.8012633,10.825858,5.9594,11.79642,-0.39681545,5.6550355,0.113723755,1.0979242,-1.7415591,5.704884,-0.5941916,1.7240587,-1.5776424,1.5810982,0.41281506,2.9387238,-4.664159,-3.1862786,-7.382956,0.04037074,-4.252435,-1.2919282,-0.93398696,0.75719094,-0.72669667,1.0773661,-0.07821802,-2.2015018,-3.4018433,-1.6231164,-1.265526,0.36102358,0.57787514,1.6847792,-2.2675922,0.47828755,1142.6135,446.87433,410.77057,229.11185,226.8246,188.82095,112.03914,96.057335,99.74888,89.65114,83.49225,93.88436,74.604225,77.67993,64.62638,69.589226,55.31495,47.192097,72.59255,49.90895,52.856133,41.9672,54.396732,43.814037,42.7899,51.406372,40.96936,34.519653,60.751015,53.00402,51.614643,64.47615,45.190334,35.3216,29.81458,27.467949,32.105366,48.515087,39.87286,38.86594
938,rock,-50.849358,86.40166,-14.42425,12.829985,21.69184,4.235366,1.7406832,3.7037308,4.6833963,-1.8644677,-1.195588,-0.017734807,-4.127094,-5.76508,-1.0674844,2.2959766,-1.5759252,-3.8568509,-6.1447306,-5.3794813,-2.3710277,1.0661144,-4.5471478,-3.3677933,1.698988,-1.9018638,-1.9327093,-4.207245,-1.4436436,1.479653,-0.54847366,-1.201177,-0.29336658,-3.7609718,-2.904821,-1.6139876,-2.148967,0.9230873,0.89074606,2.295052,1274.4817,349.87598,214.13017,80.71946,134.90695,59.13218,51.872787,36.59787,37.319267,31.190496,21.398329,21.800207,29.32399,36.513958,26.334282,18.057419,17.21397,19.390165,18.558168,17.193031,19.252562,26.023142,18.675833,31.033365,43.794815,22.1061,32.159702,39.045628,25.040676,37.843594,35.07027,18.870716,35.603283,23.177225,27.448608,24.1781,24.416061,29.630499,28.71294,33.91762
939,rock,-65.91231,61.28031,-1.9368678,35.309376,9.313,7.555877,3.409661,2.977946,4.6069074,2.9099398,1.7725732,-0.3918253,-5.7581487,-3.492569,-3.6852615,-5.7201214,-3.9549906,-3.0947235,-2.7348802,-0.91384846,-6.802035,-6.5672765,-0.7726868,-4.269492,-6.4776564,-4.485521,-5.67784,-2.5129993,-2.1544633,-4.1721554,-4.545986,-2.9641163,0.2125753,0.73379266,-1.3169559,-1.1321485,-2.6251876,-2.034944,-1.3343954,-1.5417277,2672.3743,454.24246,342.85394,267.8158,96.96968,120.41502,109.589584,62.864536,62.1253,46.690037,53.953293,44.771492,39.341732,43.46411,56.005222,42.2549,48.748104,49.510105,58.169495,63.15318,69.34474,70.0827,71.922386,56.210392,53.30026,39.451344,44.447266,48.935257,42.824905,63.89888,44.513763,50.350895,63.015663,37.072945,29.945929,25.275812,28.412926,36.380535,40.7566,42.492268
